NumberOfOffers,Outcome,FirstWithdrawalAmount,MonthlyCost,CreditScore,Treatment,limit raise,new credit,car,caravan / camper,existing loan takeover,extra spending limit,home improvement,motorcycle,not speficied,other,"other, see explanation",remaining debt home,unknown
1,0,6000.0,67.56,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,8304.0,184.42,954.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,70000.0,712.76,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,0,7000.0,165.4,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,10000.0,230.66,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,399.0,210.62,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,8304.0,449.75,899.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,10000.0,302.21,880.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,15000.0,347.44,606.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,9000.0,101.34,899.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,6000.0,150.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,3200.0,60.81,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,50.0,120.3,898.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,6000.0,223.63,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,45000.0,1581.17,899.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,15000.0,444.96,894.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,17500.0,179.8,910.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,181.46,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,8000.0,200.12,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,18000.0,184.94,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,5000.0,59.99,906.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,25000.0,254.56,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,8304.0,300.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,11000.0,332.43,969.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,8304.0,125.0,1020.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1589.0,179.8,824.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,17000.0,174.66,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,7500.0,333.47,615.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,17000.0,190.21,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,136.0,106.97,887.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5000.0,199.14,1089.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,154.11,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,15000.0,154.11,851.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5500.0,244.54,705.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,222.31,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,7000.0,78.82,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,5000.0,149.07,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,6800.0,150.0,913.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,26000.0,264.74,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,6872.24,392.72,870.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,19500.0,200.35,981.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5,0,18500.0,424.31,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,8000.0,200.12,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,1250.0,888.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,8304.0,500.0,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,32000.0,325.83,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5580.11,108.81,937.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,13000.0,138.39,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,15000.0,157.59,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,75000.0,763.67,991.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,10000.0,108.81,919.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,60000.0,610.93,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,25000.0,254.56,851.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,15000.0,154.11,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,18000.0,199.89,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,20000.0,454.39,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,9500.7,287.14,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4,0,10000.0,230.66,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,25000.0,621.12,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,5000.0,152.82,1030.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,20000.0,205.49,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,8304.0,200.0,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,8304.0,150.0,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,6000.0,478.72,768.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,0,17700.0,407.29,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,17500.0,470.49,899.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2,0,60.51,260.67,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,7299.07,506.86,923.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,222.31,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,900.0,152.82,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,8304.0,200.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,15000.0,653.47,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,3339.84,522.97,835.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,8304.0,593.0,899.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,5000.0,152.82,1072.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,18000.0,500.0,781.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,10000.0,249.58,921.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,200.0,1082.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,439.07,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,15000.0,448.17,1033.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,13900.0,194.18,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,200.0,899.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,350.0,899.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,15000.0,154.11,977.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,0,8304.0,500.0,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,10000.0,302.21,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,15000.0,340.8,849.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,200.0,899.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,26255.0,285.1,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,72.0,125.24,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,15000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,497.07,880.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,12000.0,360.08,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,15500.0,459.79,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,12000.0,130.57,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,30000.0,376.74,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,6500.0,189.03,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,2567.0,165.4,1064.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,45000.0,458.2,899.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,8304.0,251.73,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1662.0,73.19,850.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,5000.0,514.58,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,7900.0,197.62,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,1,1981.0,340.8,901.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,10000.0,246.69,897.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,528.34,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,9035.8,336.01,798.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,6500.0,148.19,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,20000.0,458.72,1016.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,222.31,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,9080.0,454.39,1022.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,175.0,913.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,1,27000.0,274.92,851.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,8304.0,300.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,21609.94,356.38,899.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,41.0,64.18,924.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,11000.0,117.1,1002.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,8304.0,650.0,899.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2000.0,152.82,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,15000.0,154.11,1004.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,5071.0,369.04,999.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,30000.0,313.78,931.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,8304.0,200.0,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,15000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,16000.0,487.32,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,15000.0,154.11,684.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,60000.0,610.93,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,8500.0,307.03,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,8304.0,170.0,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,7000.0,486.55,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5500.0,61.93,881.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,10000.0,106.46,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,200.0,899.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,1,3759.7,149.02,856.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,20000.0,871.29,921.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,230.66,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,5000.0,149.07,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,5000.0,152.82,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,23000.0,241.63,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,5000.0,56.3,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,15000.0,154.11,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,8304.0,106.46,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,30000.0,305.47,925.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,15000.0,157.59,888.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,15000.0,154.11,1045.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,18000.0,533.95,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5021.0,522.97,971.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,5000.0,152.82,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,100.0,899.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,8304.0,325.0,991.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,6689.39,509.11,878.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,44350.0,509.11,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,20000.0,205.49,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,10000.0,439.07,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,0,7273.27,459.79,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,20500.0,210.62,917.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,15000.0,444.96,972.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,9000.0,205.49,899.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,8000.0,200.12,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,118.15,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,10000.0,232.82,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,8000.0,355.7,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,18000.0,184.94,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,10000.0,106.46,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,10000.0,300.07,1056.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,587.16,924.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,21400.0,219.87,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,25000.0,254.56,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,25000.0,254.56,933.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,810.0,397.72,923.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,10000.0,300.07,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,10000.0,225.0,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1000.0,275.0,811.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,8304.0,150.0,899.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,7300.0,248.47,899.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,0,75000.0,784.45,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,9200.0,249.58,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,6500.0,200.0,986.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,56.3,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,38.0,350.87,804.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,16000.0,1030.83,959.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,5500.0,149.49,947.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,62.0,73.19,991.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,4081.0,315.65,803.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,0,8304.0,205.76,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,25000.0,261.48,842.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,0,10000.0,106.46,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,10000.0,106.46,1022.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,6035.0,407.29,958.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,25000.0,254.56,962.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,381.83,1037.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,4184.0,113.1,980.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,158.0,153.59,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,8304.0,200.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,3875.0,154.11,809.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,7500.0,84.45,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,28900.0,356.38,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,14818.0,154.11,916.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,2340.0,141.45,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8000.0,689.69,878.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,24991.0,610.93,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,8304.0,500.0,1001.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,10000.0,300.07,845.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,41600.0,763.67,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,6000.0,247.52,993.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,35000.0,366.08,893.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,165.45,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,0,50000.0,522.97,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,11080.0,748.67,825.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,3397.0,458.2,900.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,22000.0,226.03,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,15000.0,653.47,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,3694.0,468.4,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,6000.0,250.0,632.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,5484.0,192.69,1041.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,6000.0,266.77,899.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,15000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,21000.0,215.76,922.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,10000.0,300.07,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,8304.0,200.0,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,194.13,274.92,990.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,4906.33,696.78,851.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,400.0,899.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,1,4200.0,141.78,675.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,7500.0,199.5,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,431.05,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,8304.0,250.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,1672.83,289.0,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,3156.0,210.12,759.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,37500.0,381.83,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,199.14,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,292.56,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,9974.0,235.28,806.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2,0,2500.0,157.59,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
7,1,15000.0,154.11,853.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,641.0,407.29,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,8304.0,275.0,794.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,392.72,899.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2,1,8898.0,249.58,959.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,5000.0,252.12,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,75000.0,763.67,926.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,2976.0,99.09,891.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,9980.88,617.89,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1930.0,299.72,1045.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4,0,6500.0,289.0,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,20000.0,513.9,985.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,6000.0,200.0,864.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1000.0,450.0,967.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,639.89,1019.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,150.0,972.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,75000.0,801.94,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,3800.0,199.14,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,25000.0,646.67,904.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,10000.0,108.81,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,16000.0,176.22,713.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,30324.58,679.86,881.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5500.0,244.54,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,249.58,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,200.0,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,45.0,483.66,874.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,5312.0,265.67,1068.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,0,5500.0,474.16,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,10000.0,480.85,952.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,8500.0,259.8,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,20000.0,205.49,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1327.53,119.69,774.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,8304.0,250.0,882.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,10000.0,294.71,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,2162.0,200.61,899.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,22700.0,233.23,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,11000.0,249.05,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,4664.29,296.0,955.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,20000.0,205.49,899.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,8304.0,150.0,899.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,1,13313.0,195.21,944.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,3000.0,260.0,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,44500.0,453.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,7504.33,860.07,812.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,25000.0,261.48,883.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,110.16,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5050.0,130.94,838.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,118.15,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,5000.0,398.93,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,225.0,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,8304.0,450.0,753.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,5000.0,175.23,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,6000.0,174.62,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5000.0,149.07,771.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,106.46,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,8304.0,300.07,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,5000.0,156.79,826.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,6500.0,379.43,1012.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5000.0,400.0,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1863.0,212.8,957.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,15000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
4,1,8432.0,179.8,752.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,35000.0,356.38,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,15000.0,653.47,1037.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5937.0,509.11,896.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,11890.37,366.08,900.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,20000.0,454.39,899.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,25000.0,254.56,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,35000.0,356.38,1025.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,6000.0,183.39,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,10000.0,498.68,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,8304.0,250.0,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,4831.0,549.84,951.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,7500.0,1273.12,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
